ISBN,Sale,Score,Price
9788934948148,594,9.6,"10,350"
9788934947035,12,10.0,"10,800"
9788934946922,156,9.0,"27,000"
9788934944621,756,9.5,"9,900"
9788934944218,"3,432",9.5,"17,010"
9788934941668,48,10.0,"8,550"
9788934941569,840,9.6,"11,700"
9788934941439,"2,766",8.5,"15,120"
9788934941408,24,9.6,"8,550"
9788934941262,36,9.3,"7,650"
9788934940333,234,,"11,700"
9788934940319,174,10.0,"11,700"
9788934940302,228,9.8,"11,700"
9788934940005,,,"5,850"
9788934939962,204,10.0,"11,700"
9788934939955,288,,"11,700"
9788934939719,66,9.6,"9,900"
9788934939603,,8.8,"13,500"
9788934939429,"1,728",9.4,"16,200"
9788934938569,294,9.5,"9,000"
9788934937500,132,9.4,"8,550"
9788934937111,168,8.9,"9,000"
9788934936855,348,9.5,"9,900"
9788934936350,,9.6,"11,700"
9788934936329,570,9.3,"9,900"
9788934935964,,9.0,"10,800"
9788934935797,234,9.4,"9,000"
9788934935605,"7,332",9.3,"22,500"
9788934935568,348,9.3,"9,720"
9788934935360,234,9.4,"9,000"
9788934935285,216,9.6,"10,350"
9788934935018,"1,434",9.7,"12,420"
9788934934752,24,9.6,"8,820"
9788934934585,,9.0,"9,720"
9788934933748,"1,548",9.4,"10,800"
9788934933731,120,9.8,"14,400"
9788934933700,"38,241",9.4,"10,350"
9788934933564,426,8.4,"15,120"
9788934933205,108,9.8,"9,000"
9788934933151,,8.7,"11,700"
9788934933144,,9.0,"10,800"
9788934932666,,8.4,"11,700"
9788934932659,876,9.3,"13,320"
9788934932536,,9.6,"10,800"
9788934932062,162,9.2,"9,000"
9788934931799,,,"5,850"
9788934931782,,9.3,"5,850"
9788934931751,,10.0,"5,850"
9788934931461,"1,098",9.2,"11,700"
9788934931379,,,"5,850"
9788934931355,,10.0,"5,850"
9788934931102,,8.0,"10,800"
9788934931041,,9.6,"8,010"
9788934930662,"15,741",8.5,"11,520"
9788934930624,,9.5,"10,800"
9788934930471,138,8.7,"9,000"
9788934930136,,9.7,"8,820"
9788934930112,318,9.1,"10,350"
9788934929970,24,9.8,"22,500"
9788934929949,102,9.3,"8,820"
9788934929680,,8.1,"10,800"
9788934928768,12,6.9,"10,800"
9788934928744,192,9.6,"9,000"
9788934928621,,9.7,"10,800"
9788934928522,414,8.7,"13,500"
9788934928324,,9.2,"8,550"
9788934928027,,9.4,"8,820"
9788934927860,198,9.3,"9,000"
9788934927457,,8.9,"10,800"
9788934927440,,9.3,"10,800"
9788934927174,162,8.9,"13,320"
9788934927044,150,8.0,"9,000"
9788934926900,72,9.7,"8,550"
9788934926894,72,9.7,"8,550"
9788934926887,96,9.6,"8,550"
9788934926870,84,9.4,"8,550"
9788934926863,96,9.2,"8,550"
9788934926856,84,9.6,"8,550"
9788934926849,96,9.4,"8,550"
9788934926832,144,9.3,"8,550"
9788934926733,,9.5,"10,800"
9788934926726,,9.1,"10,800"
9788934926603,78,9.4,"9,000"
9788934926597,168,9.0,"9,000"
9788934926580,150,9.0,"9,000"
9788934926573,120,9.1,"9,000"
9788934926566,108,8.8,"9,000"
9788934926559,84,9.2,"9,000"
9788934926542,264,9.2,"9,000"
9788934926535,168,8.3,"9,000"
9788934926528,168,9.1,"9,000"
9788934926511,210,8.5,"9,000"
9788934926504,264,8.5,"9,000"
9788934926498,240,8.8,"9,000"
9788934926481,336,8.9,"9,000"
9788934926474,432,9.0,"9,000"
9788934926467,588,9.2,"9,000"
9788934926184,"9,438",8.6,"22,500"
9788934926115,174,9.2,"9,000"
9788934926108,114,9.0,"9,000"
9788934925804,840,7.9,"13,320"
9788934925781,,9.0,"8,550"
9788934925507,414,9.6,"10,800"
9788934924463,,9.5,"8,100"
9788934924197,,8.0,"8,010"
9788934924180,,8.4,"8,010"
9788934924067,"4,002",9.8,"31,500"
9788934923442,72,9.2,"12,420"
9788934923275,,10.0,"9,900"
9788934923268,,10.0,"9,900"
9788934923206,"1,236",9.4,"11,700"
9788934922940,456,9.2,"10,800"
9788934922605,534,9.3,"10,350"
9788934920106,"1,944",9.5,"14,220"
9788934919766,"3,888",9.3,"32,220"
9788934919452,,,"7,200"
9788934919438,,,"7,200"
9788934919421,,,"7,200"
9788934919391,,9.6,"7,200"
9788934919056,108,10.0,"14,400"
9788934918295,,8.5,"12,510"
9788934917533,,9.4,"8,010"
9788934917526,,9.8,"8,010"
9788934917519,,9.8,"8,010"
9788934917502,,9.1,"8,010"
9788934917496,,9.5,"8,010"
9788934917489,,9.2,"8,010"
9788934917472,,9.4,"8,010"
9788934917465,,9.2,"8,010"
9788934916468,"2,256",9.7,"11,700"
9788934915409,48,8.3,"8,010"
9788934915102,,9.5,"6,750"
9788934915058,,7.6,"10,710"
9788934915010,,,
9788934914990,,,
9788934914921,105,8.0,"7,650"
9788934914686,,9.0,"7,650"
9788934914488,"22,971",9.0,"11,610"
9788934914297,,8.5,"10,800"
9788934914174,,8.3,"8,910"
9788934914167,,8.6,"8,010"
9788934914150,,9.4,"8,010"
9788934914143,,8.8,"8,010"
9788934914136,,9.4,"8,010"
9788934914129,,8.8,"8,010"
9788934914112,,9.3,"8,010"
9788934914105,,9.4,"8,010"
9788934914099,,9.2,"8,010"
9788934913900,,,
9788934913863,,,
9788934913603,,10.0,"22,410"
9788934913252,,9.1,"16,110"
9788934912965,,6.9,"22,410"
9788934912774,,,
9788934911036,"3,744",9.4,"12,150"
9788934911029,"3,990",9.8,"12,150"
9788934911012,"3,510",9.5,"12,150"
9788934909989,"1,080",10.0,"10,800"
9788934909958,906,10.0,"10,800"
9788934909873,"1,158",9.8,"11,250"
9788934909842,168,10.0,"10,800"
9788934909750,930,9.8,"10,800"
9788934909408,24,9.6,"11,700"
9788934909019,,8.0,"8,010"
9788934908852,,8.5,"10,800"
9788934908487,,8.1,"7,650"
9788934908067,"30,177",9.6,"11,700"
9788934907688,,8.1,"8,910"
9788934907565,72,9.6,"6,750"
9788934907558,,8.7,"6,750"
9788934906353,"2,148",8.1,"10,620"
9788934904656,198,9.4,"14,220"
9788934903932,,7.8,"5,310"
9788934903451,96,9.8,"10,800"
9788934903239,690,9.8,"11,520"
9788934900559,"6,756",9.7,"15,120"
9788934900221,,9.7,"14,850"
9788934900146,258,9.8,"10,800"
9788934410041,,8.9,"12,600"
9788934121435,54,,"18,000"
9788934115724,36,10.0,"16,200"
9788934003786,870,8.9,"10,800"
9788933871683,"34,419",9.6,"16,020"
9788933871676,"2,328",9.7,"16,920"
9788933871645,"1,194",9.3,"14,220"
9788933871553,"26,760",9.7,"15,300"
9788933871485,486,10.0,"14,400"
9788933871478,690,9.7,"14,400"
9788933870839,"29,157",9.4,"19,800"
9788933870792,"33,867",9.3,"19,800"
9788933870730,,9.1,"12,420"
9788933870693,"20,148",9.6,"19,800"
9788933870648,"5,634",9.6,"13,500"
9788933870181,,,
9788933840771,,9.7,"13,500"
9788933840573,"5,736",9.3,"13,500"
9788933840559,228,8.7,"9,900"
9788933830468,,8.9,"11,520"
9788933830406,,9.0,"12,420"
9788933801956,432,9.3,"13,500"
9788933801949,522,8.7,"13,500"
9788933801925,"2,358",9.6,"13,500"
9788933801901,840,9.0,"14,400"
9788933801888,768,9.3,"13,500"
9788933801864,"1,398",10.0,"13,500"
9788933801840,"7,458",9.4,"16,200"
9788933801802,462,9.6,"13,500"
9788933801796,408,9.7,"13,500"
9788933801789,342,10.0,"11,700"
9788933801772,354,10.0,"11,700"
9788933801765,396,10.0,"13,500"
9788933801758,438,9.3,"14,400"
9788933801741,"7,641",9.5,"12,600"
9788933801536,342,8.7,"14,220"
9788933801093,,8.6,"10,800"
9788933800690,,7.4,"9,000"
9788933800546,,8.6,"10,800"
9788933800348,,7.4,"6,750"
9788933800263,,7.8,"12,600"
9788933705001,"1,734",9.1,"13,000"
9788933493106,,10.0,"8,550"
9788933311226,222,10.0,"18,000"
9788933114056,,,"27,550"
9788933113455,576,9.6,"12,600"
9788933110447,"4,611",9.1,"9,000"
9788933107249,"1,470",9.0,"9,000"
9788933104866,"1,362",7.7,"4,950"
9788932921440,450,10.0,"18,000"
9788932921433,"1,638",9.4,"14,220"
9788932921389,132,9.3,"16,200"
9788932921372,"1,104",9.0,"18,000"
9788932921365,"8,781",9.8,"17,820"
9788932921136,"2,346",9.2,"22,500"
9788932921129,192,8.0,"11,520"
9788932921105,102,9.3,"14,220"
9788932921082,162,7.6,"22,500"
9788932921051,408,9.3,"20,700"
9788932921044,"4,398",9.3,"13,320"
9788932921037,"4,494",9.6,"13,320"
9788932920993,48,3.0,"19,800"
9788932920986,954,9.5,"14,220"
9788932920979,96,9.4,"14,220"
9788932920962,72,9.0,"40,500"
9788932920894,690,10.0,"19,800"
9788932920849,288,8.9,"14,220"
9788932920832,324,9.2,"14,220"
9788932920801,"2,052",9.6,"13,500"
9788932920795,"1,062",9.5,"13,320"
9788932920733,840,9.5,"16,020"
9788932920696,144,9.1,"19,800"
9788932920603,888,10.0,"21,600"
9788932920511,696,10.0,"21,600"
9788932920474,24,9.6,"13,320"
9788932920467,246,9.7,"19,800"
9788932920443,390,9.1,"18,000"
9788932920405,"41,178",8.9,"13,320"
9788932920344,"3,453",9.4,"15,120"
9788932920337,"3,222",9.4,"15,120"
9788932920306,"4,146",9.2,"19,800"
9788932920290,"6,120",9.6,"13,320"
9788932920252,"1,326",9.6,"13,320"
9788932920238,"5,739",9.7,"13,320"
9788932920221,"5,889",9.6,"13,320"
9788932920207,12,8.3,"10,800"
9788932920177,60,9.3,"12,420"
9788932920160,180,8.8,"14,220"
9788932919904,522,9.5,"22,500"
9788932919874,"1,662",8.9,"13,320"
9788932919683,"2,016",8.8,"14,220"
9788932919676,"1,650",9.0,"14,220"
9788932919669,,,
9788932919584,"24,081",9.3,"20,700"
9788932919553,"8,103",9.4,"19,800"
9788932919300,186,10.0,"16,200"
9788932919270,438,9.1,"14,220"
9788932919188,318,9.4,"14,220"
9788932919133,"5,451",8.9,"13,320"
9788932919126,"5,667",8.6,"13,320"
9788932919041,378,8.8,"11,520"
9788932918396,282,9.8,"22,500"
9788932918389,"2,226",9.0,"14,220"
9788932918372,"2,430",9.1,"14,220"
9788932918280,450,9.9,"22,500"
9788932918143,"15,198",9.5,"12,420"
9788932918112,,8.9,"22,500"
9788932918105,"1,554",8.3,"15,300"
9788932918082,"2,568",9.2,"14,220"
9788932918051,336,10.0,"16,020"
9788932917993,546,8.9,"13,320"
9788932917917,,9.5,"9,000"
9788932917771,432,7.5,"16,020"
9788932917672,804,9.5,"12,420"
9788932917665,816,9.6,"12,420"
9788932917658,"6,261",9.3,"22,500"
9788932917603,,9.7,"11,700"
9788932917542,918,9.8,"16,920"
9788932917429,576,9.3,"13,320"
9788932917368,36,8.9,"11,520"
9788932917245,"61,329",9.6,"10,620"
9788932917221,"1,548",9.2,"14,220"
9788932917207,"25,812",9.4,"14,220"
9788932917054,138,8.7,"12,420"
9788932917009,120,8.7,"11,520"
9788932916927,"1,410",9.0,"16,200"
9788932916804,"14,136",9.5,"16,020"
9788932916637,684,8.8,"13,320"
9788932916491,708,9.5,"12,420"
9788932916484,624,9.5,"12,420"
9788932916385,780,9.6,"12,420"
9788932916378,828,9.0,"12,420"
9788932916200,"1,020",9.0,"27,000"
9788932916194,"6,126",9.0,"15,120"
9788932915722,,8.5,"8,820"
9788932915647,312,9.1,"10,620"
9788932915388,450,8.4,"12,420"
9788932915371,462,8.1,"12,420"
9788932915272,"1,620",9.0,"15,120"
9788932915265,"1,482",8.4,"15,120"
9788932915258,"1,530",8.7,"15,120"
9788932912714,96,9.3,"11,520"
9788932912653,222,9.6,"9,720"
9788932912554,"4,281",8.8,"10,620"
9788932912523,"1,908",8.7,"16,020"
9788932912448,432,9.4,"14,220"
9788932912431,816,9.9,"9,720"
9788932912295,969,9.2,"11,520"
9788932912202,642,9.6,"14,220"
9788932911946,690,8.9,"10,620"
9788932911793,60,8.5,"8,820"
9788932911717,156,9.2,"9,720"
9788932911601,762,9.0,"10,620"
9788932911328,264,9.5,"12,420"
9788932911304,258,9.5,"10,620"
9788932911229,534,9.2,"7,920"
9788932910864,,8.9,"14,220"
9788932910697,252,8.5,"10,620"
9788932910680,276,8.1,"10,620"
9788932910611,510,9.5,"12,420"
9788932910604,102,7.3,"9,720"
9788932910048,738,8.3,"14,220"
9788932909981,"1,650",9.7,"11,520"
9788932909974,"1,620",9.6,"11,520"
9788932909844,"5,526",9.6,"13,320"
9788932909639,"1,218",9.1,"14,220"
9788932909547,"1,863",9.5,"12,420"
9788932909448,960,9.8,"10,620"
9788932909431,918,9.9,"10,620"
9788932909424,984,9.5,"10,620"
9788932909349,"22,791",9.2,"13,320"
9788932909288,"1,062",9.3,"12,420"
9788932909165,"3,456",9.6,"10,620"
9788932909066,582,8.4,"12,420"
9788932908830,,8.5,"8,820"
9788932908700,,9.1,"8,820"
9788932908694,,8.7,"8,820"
9788932908564,,8.9,"8,820"
9788932908557,,8.4,"8,820"
9788932908489,,10.0,"7,020"
9788932908397,696,9.2,"58,500"
9788932908373,60,9.1,"13,320"
9788932908366,72,8.8,"13,320"
9788932907871,"7,515",8.9,"14,220"
9788932907741,"3,102",8.9,"14,220"
9788932907598,,7.9,"8,820"
9788932907109,,9.5,"9,720"
9788932906751,102,8.6,"14,220"
9788932906737,708,8.8,"13,320"
9788932906720,"1,230",8.7,"13,320"
9788932905969,912,9.1,"58,500"
9788932905471,"1,206",9.4,"31,500"
9788932905273,708,8.0,"14,220"
9788932905266,696,8.3,"14,220"
9788932905099,,8.8,"16,200"
9788932905075,,7.7,"7,920"
9788932903545,828,9.4,"14,220"
9788932903538,828,8.7,"14,220"
9788932903521,"1,080",9.0,"14,220"
9788932903514,"1,536",9.7,"14,220"
9788932903507,"3,756",8.8,"14,220"
9788932903217,330,8.6,"14,220"
9788932903200,600,8.7,"14,220"
9788932903187,,8.8,"11,520"
9788932902777,,8.6,"9,720"
9788932902623,,8.4,"9,720"
9788932818238,396,9.0,"23,400"
9788932816166,852,9.7,"45,600"
9788932812670,,10.0,"23,400"
9788932621289,72,8.5,"13,500"
9788932474427,"22,245",9.2,"14,400"
9788932474397,360,9.6,"14,400"
9788932474380,612,9.7,"14,850"
9788932474335,210,9.6,"13,500"
9788932474311,408,8.8,"19,800"
9788932474298,162,8.5,"16,200"
9788932474274,"18,528",9.2,"14,850"
9788932474267,84,9.2,"13,500"
9788932474137,"8,964",9.4,"10,800"
9788932474106,"1,194",9.0,"15,210"
9788932474045,438,9.0,"11,700"
9788932474021,"2,028",9.1,"13,500"
9788932473963,336,9.1,"13,500"
9788932473901,"203,004",9.3,"18,000"
9788932473802,"16,527",9.1,"14,400"
9788932473789,"1,368",9.5,"13,500"
9788932473772,,8.7,"12,150"
9788932473727,"5,724",10.0,"28,500"
9788932473475,,9.2,"13,500"
9788932473451,,9.5,"22,500"
9788932473383,"5,388",8.8,"13,500"
9788932473369,,8.7,"18,000"
9788932473314,,9.8,"12,420"
9788932473291,,9.4,"19,800"
9788932472959,"16,809",9.1,"13,500"
9788932472386,,9.3,"26,600"
9788932472270,258,8.5,"11,700"
9788932472256,"4,560",9.2,"13,500"
9788932472171,,7.0,"10,800"
9788932472034,,9.0,"10,800"
9788932471921,120,8.9,"20,700"
9788932471747,,,"24,700"
9788932471631,,8.9,"16,200"
9788932471501,24,8.5,"9,000"
9788932471389,,9.0,"9,000"
9788932471334,"2,166",9.5,"22,500"
9788932471112,,8.0,"13,500"
9788932460802,,7.3,"10,800"
9788932452517,,9.2,"10,800"
9788932440088,"2,328",10.0,"28,800"
9788932440026,"10,875",8.9,"24,300"
9788932440019,"1,602",9.2,"28,800"
9788932405049,"1,038",9.7,"10,800"
9788932404363,"5,118",10.0,"16,200"
9788932403991,324,8.5,"10,800"
9788932403687,"2,364",9.5,"11,700"
9788932403458,294,9.1,"10,800"
9788932403427,"2,640",9.7,"13,500"
9788932393575,"1,014",10.0,"10,800"
9788932375526,552,10.0,"10,800"
9788932375465,96,10.0,"13,500"
9788932375403,132,,"11,700"
9788932375328,324,,"10,800"
9788932375311,24,,"12,150"
9788932375274,24,,"10,800"
9788932375250,306,9.8,"10,800"
9788932375236,246,10.0,"10,800"
9788932375229,474,10.0,"10,800"
9788932375182,24,9.3,"11,700"
9788932375137,333,10.0,"14,400"
9788932375106,60,10.0,"15,300"
9788932375083,60,9.0,"10,800"
9788932375069,"2,157",9.3,"10,800"
9788932375052,252,8.8,"11,700"
9788932374970,216,9.1,"10,800"
9788932374963,"1,260",9.8,"10,800"
9788932374918,12,9.4,"10,800"
9788932374895,36,9.8,"10,800"
9788932374888,912,9.5,"10,800"
9788932374871,486,9.6,"13,500"
9788932374857,84,9.7,"10,800"
9788932374796,48,9.8,"10,800"
9788932374789,303,9.3,"10,800"
9788932374772,444,9.7,"12,150"
9788932374765,942,9.8,"10,800"
9788932374741,78,9.7,"12,600"
9788932374734,84,8.9,"10,800"
9788932374703,144,9.6,"11,700"
9788932374642,"1,242",9.8,"10,800"
9788932374635,264,9.9,"11,700"
9788932374611,174,9.7,"12,420"
9788932374581,,9.6,"11,700"
9788932374574,36,9.8,"9,900"
9788932374536,12,9.4,"9,900"
9788932374512,96,9.8,"9,900"
9788932374505,66,9.2,"9,900"
9788932374482,78,9.3,"10,800"
9788932374420,456,8.9,"13,500"
9788932374376,84,8.8,"9,000"
9788932374208,384,9.3,"11,700"
9788932374192,,9.0,"9,000"
9788932374178,,9.1,"9,000"
9788932374161,,9.6,"9,000"
9788932374116,"3,042",9.6,"9,000"
9788932374093,"3,912",9.6,"9,900"
9788932374086,,9.0,"9,000"
9788932374055,666,9.5,"11,700"
9788932374031,,9.8,"9,900"
9788932373911,36,9.6,"10,800"
9788932373850,,8.8,"9,000"
9788932373812,12,10.0,"9,000"
9788932373744,120,9.5,"9,900"
9788932373706,"11,688",9.8,"10,800"
9788932373522,102,9.3,"10,800"
9788932373478,36,,"10,800"
9788932373447,342,,"11,700"
9788932373416,,,"13,500"
9788932373393,,,"13,500"
9788932373386,,,"10,800"
9788932373270,12,10.0,"10,800"
9788932373263,240,9.3,"10,800"
9788932373164,906,10.0,"10,800"
9788932373096,534,8.6,"9,900"
9788932372754,108,9.6,"10,800"
9788932372693,726,9.4,"9,900"
9788932372655,288,9.8,"11,700"
9788932372525,,9.8,"7,200"
9788932372464,,9.8,"9,900"
9788932372396,348,9.9,"11,700"
9788932371184,"1,170",9.6,"9,000"
9788932370750,168,10.0,"27,000"
9788932370613,"1,272",8.7,"8,550"
9788932321578,"2,682",9.6,"18,000"
9788932321530,"1,734",9.5,"12,600"
9788932321493,96,10.0,"18,000"
9788932321301,210,9.4,"16,200"
9788932321295,942,,"17,550"
9788932321004,36,8.2,"14,400"
9788932320878,,9.2,"14,400"
9788932320861,402,10.0,"14,400"
9788932320793,234,9.7,"21,600"
9788932320755,78,9.2,"15,750"
9788932320663,168,8.0,"15,300"
9788932320618,144,8.5,"15,300"
9788932320489,390,9.7,"22,500"
9788932320472,24,8.0,"16,200"
9788932320434,12,8.1,"13,500"
9788932320052,,9.4,"12,600"
9788932319841,492,8.7,"13,500"
9788932319834,246,8.8,"10,800"
9788932319827,222,9.6,"14,850"
9788932319704,"3,414",9.1,"13,500"
9788932319544,186,9.1,"13,500"
9788932319384,312,8.4,"11,700"
9788932319377,306,8.8,"11,700"
9788932319254,120,8.7,"13,500"
9788932319186,432,9.0,"10,800"
9788932319056,630,9.4,"15,300"
9788932318967,312,8.8,"14,400"
9788932318790,450,9.9,"14,400"
9788932318776,246,9.6,"11,700"
9788932318769,24,9.0,"16,650"
9788932318486,,8.7,"11,700"
9788932318295,,8.5,"10,800"
9788932318233,12,9.7,"13,500"
9788932318158,12,9.7,"13,500"
9788932318042,852,9.5,"13,500"
9788932317960,"10,584",9.5,"11,700"
9788932317786,120,,"33,250"
9788932317663,"12,411",9.5,"24,300"
9788932317397,"2,331",9.3,"16,200"
9788932316765,"5,076",9.4,"10,800"
9788932316758,"11,694",9.4,"13,500"
9788932315584,,,"25,200"
9788932315508,,8.0,"8,820"
9788932313108,,8.0,"7,650"
9788932309774,"4,557",9.1,"13,500"
9788932308692,,8.5,"17,550"
9788932308470,"4,686",9.1,"13,500"
9788932306711,,8.9,"7,650"
9788932306520,"5,952",9.2,"8,100"
9788932305981,102,9.0,"9,000"
9788932305660,930,8.6,"9,000"
9788932217352,,,"10,000"
9788932117799,"1,428",9.9,"14,400"
9788932117577,822,9.8,"10,800"
9788932114705,,8.8,"11,520"
9788932112855,462,10.0,"14,400"
9788932039060,888,9.0,"12,600"
9788932039053,114,8.5,"12,600"
9788932039015,168,9.9,"12,600"
9788932038933,558,9.5,"12,600"
9788932038803,96,10.0,"9,000"
9788932038667,"1,362",9.7,"13,500"
9788932038650,168,6.0,"9,900"
9788932038643,222,8.0,"12,600"
9788932038629,"3,222",9.8,"11,700"
9788932038438,36,9.0,"12,600"
9788932038407,60,10.0,"12,600"
9788932038292,"2,409",9.4,"10,800"
9788932038230,"1,158",9.5,"12,600"
9788932038193,174,9.8,"12,600"
9788932038186,807,10.0,"11,700"
9788932038124,180,8.0,"11,700"
9788932038117,702,9.8,"3,150"
9788932038100,"1,182",9.0,"16,200"
9788932038094,366,8.8,"12,600"
9788932038001,"1,758",9.5,"15,300"
9788932037998,"1,272",9.5,"12,600"
9788932037981,12,9.0,"12,600"
9788932037974,600,9.3,"10,800"
9788932037875,756,10.0,"10,800"
9788932037868,114,9.8,"11,700"
9788932037844,948,9.4,"10,800"
9788932037820,"2,856",9.6,"10,800"
9788932037806,"1,350",9.2,"10,800"
9788932037738,"1,578",9.3,"16,200"
9788932037714,438,8.7,"11,700"
9788932037707,12,10.0,"9,900"
9788932037608,234,10.0,"9,900"
9788932037554,60,9.5,"11,700"
9788932037547,468,9.3,"10,800"
9788932037516,84,,"13,500"
9788932037486,132,8.5,"12,600"
9788932036342,546,10.0,"11,700"
9788932036205,294,8.0,"11,700"
9788932036175,804,9.3,"3,150"
9788932036151,"1,320",9.0,"10,800"
9788932036113,"1,002",10.0,"11,700"
9788932036083,108,8.0,"13,500"
9788932035925,546,10.0,"10,800"
9788932035772,384,10.0,"9,900"
9788932035710,"1,056",10.0,"15,300"
9788932035697,36,10.0,"13,500"
9788932035635,"1,854",9.1,"12,600"
9788932035550,"1,344",9.6,"15,300"
9788932035451,"1,026",9.9,"13,500"
9788932035406,162,9.8,"9,900"
9788932035383,132,,"9,000"
9788932035352,24,,"9,900"
9788932035338,180,9.1,"11,700"
9788932035314,882,10.0,"10,800"
9788932035192,"1,650",9.6,"11,700"
9788932034959,"3,606",9.4,"10,800"
9788932034942,"12,486",9.4,"10,800"
9788932034911,"1,098",7.8,"9,000"
9788932034881,36,8.2,"8,100"
9788932034829,"1,140",10.0,"12,600"
9788932034713,"11,706",9.5,"10,800"
9788932034645,72,8.9,"11,700"
9788932034546,48,8.5,"11,700"
9788932033990,804,9.8,"20,700"
9788932031019,174,8.0,"9,900"
9788932030982,"7,110",9.4,"11,700"
9788932030968,888,8.8,"11,700"
9788932030951,372,9.8,"13,500"
9788932030753,102,10.0,"12,600"
9788932030616,"1,584",9.8,"11,700"
9788932030586,138,10.0,"10,800"
9788932030395,"9,159",9.4,"10,800"
9788932030302,"3,720",10.0,"10,800"
9788932030289,348,8.6,"10,800"
9788932030067,714,10.0,"12,600"
9788932030050,"1,602",9.3,"11,700"
9788932029863,"1,488",9.7,"10,800"
9788932029832,,8.0,"10,800"
9788932029627,618,9.6,"10,800"
9788932029504,,,"8,100"
9788932029290,108,10.0,"12,600"
9788932029238,114,10.0,"9,000"
9788932029092,774,9.0,"12,600"
9788932029085,"4,716",9.4,"10,800"
9788932029009,126,8.3,"9,900"
9788932028880,108,6.0,"9,900"
9788932028774,696,8.7,"8,100"
9788932028705,528,9.4,"10,800"
9788932028699,"1,794",9.5,"10,800"
9788932028675,246,8.0,"11,700"
9788932028583,24,8.9,"11,700"
9788932028552,48,9.6,"10,800"
9788932028477,"2,040",8.6,"11,700"
9788932028415,"1,644",9.3,"10,800"
9788932028392,36,9.5,"9,000"
9788932028057,72,9.2,"14,400"
9788932027975,72,8.0,"9,000"
9788932027951,252,8.7,"11,700"
9788932027838,"5,154",9.4,"10,800"
9788932027708,"1,350",9.1,"13,500"
9788932027685,,,"10,800"
9788932027623,"1,476",9.5,"15,300"
9788932027548,264,9.6,"8,550"
9788932027531,192,9.7,"10,800"
9788932027265,"18,378",9.4,"14,400"
9788932027173,546,9.4,"12,600"
9788932027166,96,9.7,"10,800"
9788932027098,"8,292",9.3,"12,600"
9788932027081,276,10.0,"18,000"
9788932026664,12,8.9,"11,700"
9788932026367,156,9.0,"11,700"
9788932026114,"1,626",8.9,"10,800"
9788932025551,"2,358",9.2,"14,400"
9788932025308,"1,251",9.3,"10,800"
9788932024639,"11,223",9.3,"10,800"
9788932024622,"5,694",9.7,"10,800"
9788932024578,,7.9,"11,700"
9788932023816,24,9.8,"9,900"
9788932023656,"1,170",9.1,"9,900"
9788932023151,"11,430",9.0,"10,800"
9788932023014,12,10.0,"9,000"
9788932022994,942,9.6,"12,600"
